Date,Region,Product,Product Category,Temperature,DayOfWeek,Sales,source_file,is_anomaly,anomaly_score
2025-02-18,South,Strawberry Shake,AC,20.3,Tuesday,1200,sales_2025-02-18.csv,0,-0.4852668011360205
2025-02-18,South,Chocolate Shake,AC,20.3,Tuesday,1253,sales_2025-02-18.csv,0,-0.48493858730422723
2025-02-18,South,Vanilla Shake,AC,20.3,Tuesday,1164,sales_2025-02-18.csv,0,-0.4855952371079409
2025-02-18,South,Orange Juice,AD,20.3,Tuesday,1159,sales_2025-02-18.csv,0,-0.48407032539341566
2025-02-18,South,Apple Juice,AD,20.3,Tuesday,1169,sales_2025-02-18.csv,0,-0.48359422207821495
2025-02-18,South,Mango Juice,AD,20.3,Tuesday,1200,sales_2025-02-18.csv,0,-0.4826065629504736
2025-02-18,South,Pepsi Max,AE,20.3,Tuesday,1342,sales_2025-02-18.csv,0,-0.46831019262615153
2025-02-18,South,Cola Zero,AE,20.3,Tuesday,1058,sales_2025-02-18.csv,0,-0.46107807666907963
2025-02-18,South,Sprite Zero,AE,20.3,Tuesday,1226,sales_2025-02-18.csv,0,-0.4611794376157233
2025-02-18,South,Kombucha,AF,20.3,Tuesday,933,sales_2025-02-18.csv,0,-0.4866022081729743
2025-02-18,South,Coconut Water,AF,20.3,Tuesday,848,sales_2025-02-18.csv,0,-0.48903999771488044
2025-02-18,South,Isotonic Drink,AF,20.3,Tuesday,1041,sales_2025-02-18.csv,0,-0.48095197333297757
2025-02-18,East,Coca-Cola,AA,21.0,Tuesday,1513,sales_2025-02-18.csv,0,-0.4870025726109921
2025-02-18,East,Fanta,AA,21.0,Tuesday,1555,sales_2025-02-18.csv,0,-0.4870025726109921
2025-02-18,East,Sprite,AA,21.0,Tuesday,1536,sales_2025-02-18.csv,0,-0.4866731847771744
2025-02-18,East,Pepsi,AA,21.0,Tuesday,1570,sales_2025-02-18.csv,0,-0.4870025726109921
2025-02-18,East,Golden Milk,AB,21.0,Tuesday,892,sales_2025-02-18.csv,0,-0.4795978273567511
2025-02-18,East,Almond Drink,AB,21.0,Tuesday,854,sales_2025-02-18.csv,0,-0.48151464939418664
2025-02-18,East,Oat Latte,AB,21.0,Tuesday,854,sales_2025-02-18.csv,0,-0.48151464939418664
2025-02-18,East,Strawberry Shake,AC,21.0,Tuesday,988,sales_2025-02-18.csv,0,-0.4877971992369709
2025-02-18,East,Chocolate Shake,AC,21.0,Tuesday,888,sales_2025-02-18.csv,0,-0.4932048412517341
2025-02-18,East,Vanilla Shake,AC,21.0,Tuesday,965,sales_2025-02-18.csv,0,-0.4911143127725439
2025-02-18,East,Orange Juice,AD,21.0,Tuesday,1352,sales_2025-02-18.csv,0,-0.4972691338131974
2025-02-18,East,Apple Juice,AD,21.0,Tuesday,1522,sales_2025-02-18.csv,0,-0.508868520378201
2025-02-18,East,Mango Juice,AD,21.0,Tuesday,1462,sales_2025-02-18.csv,0,-0.5035029872805566
2025-02-18,East,Pepsi Max,AE,21.0,Tuesday,1042,sales_2025-02-18.csv,0,-0.47307368771703867
2025-02-18,East,Cola Zero,AE,21.0,Tuesday,922,sales_2025-02-18.csv,0,-0.4797110670880171
2025-02-18,East,Sprite Zero,AE,21.0,Tuesday,1070,sales_2025-02-18.csv,0,-0.47204470723732483
2025-02-18,East,Kombucha,AF,21.0,Tuesday,1067,sales_2025-02-18.csv,0,-0.47552104409686047
2025-02-18,East,Coconut Water,AF,21.0,Tuesday,1171,sales_2025-02-18.csv,0,-0.48016034241428734
2025-02-18,East,Isotonic Drink,AF,21.0,Tuesday,1252,sales_2025-02-18.csv,0,-0.48107365175492367
2025-02-19,North,Coca-Cola,AA,14.5,Wednesday,1318,sales_2025-02-19.csv,0,-0.49526301187641997
2025-02-19,North,Fanta,AA,14.5,Wednesday,1354,sales_2025-02-19.csv,0,-0.4979392220927409
2025-02-19,North,Sprite,AA,14.5,Wednesday,1350,sales_2025-02-19.csv,0,-0.49624962825731334
2025-02-19,North,Pepsi,AA,14.5,Wednesday,1165,sales_2025-02-19.csv,0,-0.4951623498145393
2025-02-19,North,Golden Milk,AB,14.5,Wednesday,952,sales_2025-02-19.csv,0,-0.5057953282360673
2025-02-19,North,Almond Drink,AB,14.5,Wednesday,533,sales_2025-02-19.csv,0,-0.5141191389276126
2025-02-19,North,Oat Latte,AB,14.5,Wednesday,917,sales_2025-02-19.csv,0,-0.5058663058248781
2025-02-19,North,Strawberry Shake,AC,14.5,Wednesday,1143,sales_2025-02-19.csv,0,-0.5063327142740174
2025-02-19,North,Chocolate Shake,AC,14.5,Wednesday,1066,sales_2025-02-19.csv,0,-0.5075781130489043
2025-02-19,North,Vanilla Shake,AC,14.5,Wednesday,1129,sales_2025-02-19.csv,0,-0.506787526008914
2025-02-19,North,Orange Juice,AD,14.5,Wednesday,1429,sales_2025-02-19.csv,0,-0.5167552309245286
2025-02-19,North,Apple Juice,AD,14.5,Wednesday,1263,sales_2025-02-19.csv,0,-0.5063816993811255
2025-02-19,North,Mango Juice,AD,14.5,Wednesday,1134,sales_2025-02-19.csv,0,-0.5080375194817396
2025-02-19,North,Pepsi Max,AE,14.5,Wednesday,1116,sales_2025-02-19.csv,0,-0.4936090545280978
2025-02-19,North,Cola Zero,AE,14.5,Wednesday,2126,sales_2025-02-19.csv,0,-0.5251979294087256
2025-02-19,North,Sprite Zero,AE,14.5,Wednesday,1183,sales_2025-02-19.csv,0,-0.49435375398249964
2025-02-19,North,Kombucha,AF,14.5,Wednesday,1154,sales_2025-02-19.csv,0,-0.5112939840353153
2025-02-19,North,Coconut Water,AF,14.5,Wednesday,1111,sales_2025-02-19.csv,0,-0.5074091654588432
2025-02-19,North,Isotonic Drink,AF,14.5,Wednesday,1085,sales_2025-02-19.csv,0,-0.5063802917024638
2025-02-19,South,Coca-Cola,AA,21.1,Wednesday,1296,sales_2025-02-19.csv,0,-0.488659990430198
2025-02-19,South,Fanta,AA,21.1,Wednesday,1239,sales_2025-02-19.csv,0,-0.4863349046359988
2025-02-19,South,Sprite,AA,21.1,Wednesday,1206,sales_2025-02-19.csv,0,-0.4861057294896396
2025-02-19,South,Pepsi,AA,21.1,Wednesday,1200,sales_2025-02-19.csv,0,-0.4857769482423773
2025-02-19,South,Golden Milk,AB,21.1,Wednesday,1015,sales_2025-02-19.csv,0,-0.5048444939934352
2025-02-19,South,Almond Drink,AB,21.1,Wednesday,1039,sales_2025-02-19.csv,0,-0.5031135460824357
2025-02-19,South,Oat Latte,AB,21.1,Wednesday,964,sales_2025-02-19.csv,0,-0.5055601448581322
2025-02-19,South,Strawberry Shake,AC,21.1,Wednesday,1302,sales_2025-02-19.csv,0,-0.5022089081570315
2025-02-19,South,Chocolate Shake,AC,21.1,Wednesday,1206,sales_2025-02-19.csv,0,-0.4988854362263857
2025-02-19,South,Vanilla Shake,AC,21.1,Wednesday,1237,sales_2025-02-19.csv,0,-0.49912063638126497
2025-02-19,South,Orange Juice,AD,21.1,Wednesday,1144,sales_2025-02-19.csv,0,-0.49088793363065486
2025-02-19,South,Apple Juice,AD,21.1,Wednesday,1200,sales_2025-02-19.csv,0,-0.4911178483173476
2025-02-19,South,Mango Juice,AD,21.1,Wednesday,424,sales_2025-02-19.csv,0,-0.5138489635249222
2025-02-19,South,Pepsi Max,AE,21.1,Wednesday,1110,sales_2025-02-19.csv,0,-0.48367750989230834
2025-02-19,South,Cola Zero,AE,21.1,Wednesday,1186,sales_2025-02-19.csv,0,-0.4849214503212166
2025-02-19,South,Sprite Zero,AE,21.1,Wednesday,1095,sales_2025-02-19.csv,0,-0.48307193567921886
2025-02-19,South,Kombucha,AF,21.1,Wednesday,2543,sales_2025-02-19.csv,1,-0.5452951512012753
2025-02-19,South,Coconut Water,AF,21.1,Wednesday,886,sales_2025-02-19.csv,0,-0.5064950716149647
2025-02-19,South,Isotonic Drink,AF,21.1,Wednesday,1027,sales_2025-02-19.csv,0,-0.49895002042549336
2025-02-19,East,Coca-Cola,AA,22.0,Wednesday,1634,sales_2025-02-19.csv,0,-0.5261530619577577
2025-02-19,East,Fanta,AA,22.0,Wednesday,1578,sales_2025-02-19.csv,0,-0.5261530619577577
2025-02-19,East,Sprite,AA,22.0,Wednesday,1561,sales_2025-02-19.csv,0,-0.52579719439754
2025-02-19,East,Pepsi,AA,22.0,Wednesday,1647,sales_2025-02-19.csv,0,-0.5261530619577577
2025-02-19,East,Golden Milk,AB,22.0,Wednesday,744,sales_2025-02-19.csv,1,-0.5325722861910156
2025-02-19,East,Almond Drink,AB,22.0,Wednesday,792,sales_2025-02-19.csv,1,-0.5311862215129562
2025-02-19,East,Oat Latte,AB,22.0,Wednesday,848,sales_2025-02-19.csv,1,-0.5282019605412045
2025-02-19,East,Strawberry Shake,AC,22.0,Wednesday,828,sales_2025-02-19.csv,0,-0.5235247077774747
2025-02-19,East,Chocolate Shake,AC,22.0,Wednesday,856,sales_2025-02-19.csv,0,-0.5238790372840898
2025-02-19,East,Vanilla Shake,AC,22.0,Wednesday,829,sales_2025-02-19.csv,0,-0.5235247077774747
2025-02-19,East,Orange Juice,AD,22.0,Wednesday,2550,sales_2025-02-19.csv,1,-0.5693343824343727
2025-02-19,East,Apple Juice,AD,22.0,Wednesday,1533,sales_2025-02-19.csv,1,-0.5401067577029038
2025-02-19,East,Mango Juice,AD,22.0,Wednesday,1548,sales_2025-02-19.csv,1,-0.5401067577029038
2025-02-19,East,Pepsi Max,AE,22.0,Wednesday,1028,sales_2025-02-19.csv,0,-0.5103990294909161
2025-02-19,East,Cola Zero,AE,22.0,Wednesday,1031,sales_2025-02-19.csv,0,-0.5103990294909161
2025-02-19,East,Sprite Zero,AE,22.0,Wednesday,1038,sales_2025-02-19.csv,0,-0.5095960742509134
2025-02-19,East,Kombucha,AF,22.0,Wednesday,1213,sales_2025-02-19.csv,0,-0.5259923340642785
2025-02-19,East,Coconut Water,AF,22.0,Wednesday,1112,sales_2025-02-19.csv,0,-0.5205221525211089
2025-02-19,East,Isotonic Drink,AF,22.0,Wednesday,1169,sales_2025-02-19.csv,0,-0.525148948594137
2025-02-20,North,Coca-Cola,AA,14.8,Thursday,1393,sales_2025-02-20.csv,0,-0.4947880596968161
2025-02-20,North,Fanta,AA,14.8,Thursday,1153,sales_2025-02-20.csv,0,-0.49321727900643125
2025-02-20,North,Sprite,AA,14.8,Thursday,1376,sales_2025-02-20.csv,0,-0.4947880596968161
2025-02-20,North,Pepsi,AA,14.8,Thursday,1372,sales_2025-02-20.csv,0,-0.4947880596968161
2025-02-20,North,Golden Milk,AB,14.8,Thursday,997,sales_2025-02-20.csv,0,-0.49297219034095435
2025-02-20,North,Almond Drink,AB,14.8,Thursday,889,sales_2025-02-20.csv,0,-0.49375743301821434
2025-02-20,North,Oat Latte,AB,14.8,Thursday,890,sales_2025-02-20.csv,0,-0.49375743301821434
2025-02-20,North,Strawberry Shake,AC,14.8,Thursday,1144,sales_2025-02-20.csv,0,-0.4811307306214004
2025-02-20,North,Chocolate Shake,AC,14.8,Thursday,951,sales_2025-02-20.csv,0,-0.4871238430870073
2025-02-20,North,Vanilla Shake,AC,14.8,Thursday,1174,sales_2025-02-20.csv,0,-0.48188883387375886
2025-02-20,North,Orange Juice,AD,14.8,Thursday,456,sales_2025-02-20.csv,0,-0.5069433565682079
2025-02-20,North,Apple Juice,AD,14.8,Thursday,1315,sales_2025-02-20.csv,0,-0.4835060141083062
2025-02-20,North,Mango Juice,AD,14.8,Thursday,1339,sales_2025-02-20.csv,0,-0.48383325835271207
2025-02-20,North,Pepsi Max,AE,14.8,Thursday,1030,sales_2025-02-20.csv,0,-0.47676559743999297
2025-02-20,North,Cola Zero,AE,14.8,Thursday,1085,sales_2025-02-20.csv,0,-0.4753638696207948
2025-02-20,North,Sprite Zero,AE,14.8,Thursday,1208,sales_2025-02-20.csv,0,-0.47624759273377115
2025-02-20,North,Kombucha,AF,14.8,Thursday,1095,sales_2025-02-20.csv,0,-0.487683977701975
2025-02-20,North,Coconut Water,AF,14.8,Thursday,1057,sales_2025-02-20.csv,0,-0.487683977701975
2025-02-20,North,Isotonic Drink,AF,14.8,Thursday,1086,sales_2025-02-20.csv,0,-0.487683977701975
2025-02-20,South,Coca-Cola,AA,24.5,Thursday,1369,sales_2025-02-20.csv,0,-0.5066835863019004
2025-02-20,South,Fanta,AA,24.5,Thursday,1388,sales_2025-02-20.csv,0,-0.5066835863019004
2025-02-20,South,Sprite,AA,24.5,Thursday,1387,sales_2025-02-20.csv,0,-0.5066835863019004
2025-02-20,South,Pepsi,AA,24.5,Thursday,1316,sales_2025-02-20.csv,0,-0.505327987053995
2025-02-20,South,Golden Milk,AB,24.5,Thursday,928,sales_2025-02-20.csv,0,-0.5083360251137761
2025-02-20,South,Almond Drink,AB,24.5,Thursday,1031,sales_2025-02-20.csv,0,-0.5074368088051613
2025-02-20,South,Oat Latte,AB,24.5,Thursday,1026,sales_2025-02-20.csv,0,-0.5074368088051613
2025-02-20,South,Strawberry Shake,AC,24.5,Thursday,922,sales_2025-02-20.csv,0,-0.5180333631078333
2025-02-20,South,Chocolate Shake,AC,24.5,Thursday,1065,sales_2025-02-20.csv,0,-0.5084065304156064
2025-02-20,South,Vanilla Shake,AC,24.5,Thursday,405,sales_2025-02-20.csv,1,-0.5358434865790965
2025-02-20,South,Orange Juice,AD,24.5,Thursday,1281,sales_2025-02-20.csv,0,-0.5014456280353811
2025-02-20,South,Apple Juice,AD,24.5,Thursday,1243,sales_2025-02-20.csv,0,-0.49982397103018017
2025-02-20,South,Mango Juice,AD,24.5,Thursday,1218,sales_2025-02-20.csv,0,-0.4994859113476099
2025-02-20,South,Pepsi Max,AE,24.5,Thursday,1089,sales_2025-02-20.csv,0,-0.49735504617317994
2025-02-20,South,Cola Zero,AE,24.5,Thursday,1145,sales_2025-02-20.csv,0,-0.497158231904183
2025-02-20,South,Sprite Zero,AE,24.5,Thursday,1109,sales_2025-02-20.csv,0,-0.4965357795492381
2025-02-20,South,Kombucha,AF,24.5,Thursday,1045,sales_2025-02-20.csv,0,-0.5044195191738261
2025-02-20,South,Coconut Water,AF,24.5,Thursday,1000,sales_2025-02-20.csv,0,-0.5053290018579285
2025-02-20,South,Isotonic Drink,AF,24.5,Thursday,1112,sales_2025-02-20.csv,0,-0.5063154849517307
2025-02-20,East,Coca-Cola,AA,20.2,Thursday,1427,sales_2025-02-20.csv,0,-0.4989155593618032
2025-02-20,East,Fanta,AA,20.2,Thursday,1523,sales_2025-02-20.csv,0,-0.5018398355611151
2025-02-20,East,Sprite,AA,20.2,Thursday,1360,sales_2025-02-20.csv,0,-0.4983204963735922
2025-02-20,East,Pepsi,AA,20.2,Thursday,1446,sales_2025-02-20.csv,0,-0.4989155593618032
2025-02-20,East,Golden Milk,AB,20.2,Thursday,905,sales_2025-02-20.csv,0,-0.498931480135367
2025-02-20,East,Almond Drink,AB,20.2,Thursday,776,sales_2025-02-20.csv,0,-0.5065299682324285
2025-02-20,East,Oat Latte,AB,20.2,Thursday,812,sales_2025-02-20.csv,0,-0.5048408652986363
2025-02-20,East,Strawberry Shake,AC,20.2,Thursday,1039,sales_2025-02-20.csv,0,-0.5043470495617326
2025-02-20,East,Chocolate Shake,AC,20.2,Thursday,889,sales_2025-02-20.csv,0,-0.5196241455066957
2025-02-20,East,Vanilla Shake,AC,20.2,Thursday,880,sales_2025-02-20.csv,0,-0.5211573572486592
2025-02-20,East,Orange Juice,AD,20.2,Thursday,1418,sales_2025-02-20.csv,0,-0.4990057786491301
2025-02-20,East,Apple Juice,AD,20.2,Thursday,1515,sales_2025-02-20.csv,0,-0.5049664896228906
2025-02-20,East,Mango Juice,AD,20.2,Thursday,1361,sales_2025-02-20.csv,0,-0.49523546811901614
2025-02-20,East,Pepsi Max,AE,20.2,Thursday,1140,sales_2025-02-20.csv,0,-0.48075753394086296
2025-02-20,East,Cola Zero,AE,20.2,Thursday,1180,sales_2025-02-20.csv,0,-0.4821670631882151
2025-02-20,East,Sprite Zero,AE,20.2,Thursday,1109,sales_2025-02-20.csv,0,-0.4814085222279593
2025-02-20,East,Kombucha,AF,20.2,Thursday,1111,sales_2025-02-20.csv,0,-0.4998674199749058
2025-02-20,East,Coconut Water,AF,20.2,Thursday,1069,sales_2025-02-20.csv,0,-0.49914137037763134
2025-02-20,East,Isotonic Drink,AF,20.2,Thursday,1030,sales_2025-02-20.csv,0,-0.49868135648484324
2025-02-21,North,Coca-Cola,AA,17.3,Friday,1511,sales_2025-02-21.csv,0,-0.49524875376634936
2025-02-21,North,Fanta,AA,17.3,Friday,1591,sales_2025-02-21.csv,0,-0.4986035026918346
2025-02-21,North,Sprite,AA,17.3,Friday,1567,sales_2025-02-21.csv,0,-0.49524875376634936
2025-02-21,North,Pepsi,AA,17.3,Friday,1455,sales_2025-02-21.csv,0,-0.49299389890104856
2025-02-21,North,Golden Milk,AB,17.3,Friday,768,sales_2025-02-21.csv,0,-0.507676751371388
2025-02-21,North,Almond Drink,AB,17.3,Friday,880,sales_2025-02-21.csv,0,-0.5042533140646241
2025-02-21,North,Oat Latte,AB,17.3,Friday,807,sales_2025-02-21.csv,0,-0.5069902416742924
2025-02-21,North,Strawberry Shake,AC,17.3,Friday,961,sales_2025-02-21.csv,0,-0.5023368617131011
2025-02-21,North,Chocolate Shake,AC,17.3,Friday,884,sales_2025-02-21.csv,0,-0.5033787637847901
2025-02-21,North,Vanilla Shake,AC,17.3,Friday,875,sales_2025-02-21.csv,0,-0.5033787637847901
2025-02-21,North,Orange Juice,AD,17.3,Friday,1372,sales_2025-02-21.csv,0,-0.5079063852793068
2025-02-21,North,Apple Juice,AD,17.3,Friday,1447,sales_2025-02-21.csv,0,-0.5104830652707995
2025-02-21,North,Mango Juice,AD,17.3,Friday,1403,sales_2025-02-21.csv,0,-0.5081492750485735
2025-02-21,North,Pepsi Max,AE,17.3,Friday,1166,sales_2025-02-21.csv,0,-0.4835410363808467
2025-02-21,North,Cola Zero,AE,17.3,Friday,998,sales_2025-02-21.csv,0,-0.48705393796588253
2025-02-21,North,Sprite Zero,AE,17.3,Friday,1010,sales_2025-02-21.csv,0,-0.4851770314654679
2025-02-21,North,Kombucha,AF,17.3,Friday,1126,sales_2025-02-21.csv,0,-0.4926760730999929
2025-02-21,North,Coconut Water,AF,17.3,Friday,1284,sales_2025-02-21.csv,0,-0.4950312945673408
2025-02-21,North,Isotonic Drink,AF,17.3,Friday,1180,sales_2025-02-21.csv,0,-0.4945323521219681
2025-02-21,South,Coca-Cola,AA,19.8,Friday,1103,sales_2025-02-21.csv,0,-0.4887120955669792
2025-02-21,South,Fanta,AA,19.8,Friday,1123,sales_2025-02-21.csv,0,-0.48729357721292016
2025-02-21,South,Sprite,AA,19.8,Friday,1068,sales_2025-02-21.csv,0,-0.4897834152606108
2025-02-21,South,Pepsi,AA,19.8,Friday,1151,sales_2025-02-21.csv,0,-0.4869639925559626
2025-02-21,South,Golden Milk,AB,19.8,Friday,1035,sales_2025-02-21.csv,0,-0.5001181134730236
2025-02-21,South,Almond Drink,AB,19.8,Friday,1025,sales_2025-02-21.csv,0,-0.4996262264902326
2025-02-21,South,Oat Latte,AB,19.8,Friday,1134,sales_2025-02-21.csv,0,-0.4996125416580359
2025-02-21,South,Strawberry Shake,AC,19.8,Friday,464,sales_2025-02-21.csv,0,-0.5157168814108452
2025-02-21,South,Chocolate Shake,AC,19.8,Friday,1193,sales_2025-02-21.csv,0,-0.49818103592286483
2025-02-21,South,Vanilla Shake,AC,19.8,Friday,1203,sales_2025-02-21.csv,0,-0.49885561717504184
2025-02-21,South,Orange Juice,AD,19.8,Friday,1063,sales_2025-02-21.csv,0,-0.49654714307092557
2025-02-21,South,Apple Juice,AD,19.8,Friday,1071,sales_2025-02-21.csv,0,-0.49536077430271264
2025-02-21,South,Mango Juice,AD,19.8,Friday,1156,sales_2025-02-21.csv,0,-0.494592740968583
2025-02-21,South,Pepsi Max,AE,19.8,Friday,1291,sales_2025-02-21.csv,0,-0.47956039113378235
2025-02-21,South,Cola Zero,AE,19.8,Friday,1278,sales_2025-02-21.csv,0,-0.4792360368750904
2025-02-21,South,Sprite Zero,AE,19.8,Friday,1143,sales_2025-02-21.csv,0,-0.4736792402334742
2025-02-21,South,Kombucha,AF,19.8,Friday,962,sales_2025-02-21.csv,0,-0.5012106595397492
2025-02-21,South,Coconut Water,AF,19.8,Friday,1002,sales_2025-02-21.csv,0,-0.49651575679102733
2025-02-21,South,Isotonic Drink,AF,19.8,Friday,987,sales_2025-02-21.csv,0,-0.49939106457128346
2025-02-21,East,Coca-Cola,AA,20.9,Friday,1487,sales_2025-02-21.csv,0,-0.5029022918572373
2025-02-21,East,Fanta,AA,20.9,Friday,1545,sales_2025-02-21.csv,0,-0.5041780664871086
2025-02-21,East,Sprite,AA,20.9,Friday,1506,sales_2025-02-21.csv,0,-0.5045193018918385
2025-02-21,East,Pepsi,AA,20.9,Friday,1552,sales_2025-02-21.csv,0,-0.5041780664871086
2025-02-21,East,Golden Milk,AB,20.9,Friday,757,sales_2025-02-21.csv,0,-0.5151627804782282
2025-02-21,East,Almond Drink,AB,20.9,Friday,768,sales_2025-02-21.csv,0,-0.5151627804782282
2025-02-21,East,Oat Latte,AB,20.9,Friday,782,sales_2025-02-21.csv,0,-0.5151627804782282
2025-02-21,East,Strawberry Shake,AC,20.9,Friday,866,sales_2025-02-21.csv,0,-0.5123357885294075
2025-02-21,East,Chocolate Shake,AC,20.9,Friday,1013,sales_2025-02-21.csv,0,-0.5063375336111651
2025-02-21,East,Vanilla Shake,AC,20.9,Friday,987,sales_2025-02-21.csv,0,-0.5071353544664782
2025-02-21,East,Orange Juice,AD,20.9,Friday,1391,sales_2025-02-21.csv,0,-0.5072243400487071
2025-02-21,East,Apple Juice,AD,20.9,Friday,1418,sales_2025-02-21.csv,0,-0.5076469914408903
2025-02-21,East,Mango Juice,AD,20.9,Friday,1294,sales_2025-02-21.csv,0,-0.5056029945071365
2025-02-21,East,Pepsi Max,AE,20.9,Friday,388,sales_2025-02-21.csv,0,-0.5058853963681782
2025-02-21,East,Cola Zero,AE,20.9,Friday,1083,sales_2025-02-21.csv,0,-0.48628260257331835
2025-02-21,East,Sprite Zero,AE,20.9,Friday,1152,sales_2025-02-21.csv,0,-0.48694107229276107
2025-02-21,East,Kombucha,AF,20.9,Friday,1170,sales_2025-02-21.csv,0,-0.5029312357765939
2025-02-21,East,Coconut Water,AF,20.9,Friday,1178,sales_2025-02-21.csv,0,-0.5029312357765939
2025-02-21,East,Isotonic Drink,AF,20.9,Friday,1168,sales_2025-02-21.csv,0,-0.5029312357765939
2025-02-22,North,Coca-Cola,AA,14.8,Saturday,1250,sales_2025-02-22.csv,0,-0.47971666187110573
2025-02-22,North,Fanta,AA,14.8,Saturday,2671,sales_2025-02-22.csv,0,-0.5116391915698459
2025-02-22,North,Sprite,AA,14.8,Saturday,1448,sales_2025-02-22.csv,0,-0.4895465521789789
2025-02-22,North,Pepsi,AA,14.8,Saturday,1406,sales_2025-02-22.csv,0,-0.4879422188982036
2025-02-22,North,Golden Milk,AB,14.8,Saturday,961,sales_2025-02-22.csv,0,-0.4957041336354459
2025-02-22,North,Almond Drink,AB,14.8,Saturday,931,sales_2025-02-22.csv,0,-0.4951032814403017
2025-02-22,North,Oat Latte,AB,14.8,Saturday,972,sales_2025-02-22.csv,0,-0.4957736951402778
2025-02-22,North,Strawberry Shake,AC,14.8,Saturday,994,sales_2025-02-22.csv,0,-0.4933849078722215
2025-02-22,North,Chocolate Shake,AC,14.8,Saturday,949,sales_2025-02-22.csv,0,-0.493718838302592
2025-02-22,North,Vanilla Shake,AC,14.8,Saturday,1033,sales_2025-02-22.csv,0,-0.48894934969261433
2025-02-22,North,Orange Juice,AD,14.8,Saturday,1320,sales_2025-02-22.csv,0,-0.4990343282400408
2025-02-22,North,Apple Juice,AD,14.8,Saturday,1290,sales_2025-02-22.csv,0,-0.49944215850748674
2025-02-22,North,Mango Juice,AD,14.8,Saturday,1353,sales_2025-02-22.csv,0,-0.5000284574826112
2025-02-22,North,Pepsi Max,AE,14.8,Saturday,1159,sales_2025-02-22.csv,0,-0.48091201708626935
2025-02-22,North,Cola Zero,AE,14.8,Saturday,1137,sales_2025-02-22.csv,0,-0.48221529380724815
2025-02-22,North,Sprite Zero,AE,14.8,Saturday,1227,sales_2025-02-22.csv,0,-0.4818920461853783
2025-02-22,North,Kombucha,AF,14.8,Saturday,2481,sales_2025-02-22.csv,1,-0.5364073752443549
2025-02-22,North,Coconut Water,AF,14.8,Saturday,1063,sales_2025-02-22.csv,0,-0.500624387938662
2025-02-22,North,Isotonic Drink,AF,14.8,Saturday,993,sales_2025-02-22.csv,0,-0.506633677594957
2025-02-22,South,Coca-Cola,AA,20.3,Saturday,1127,sales_2025-02-22.csv,0,-0.49603655695393795
2025-02-22,South,Fanta,AA,20.3,Saturday,1112,sales_2025-02-22.csv,0,-0.4979273865285651
2025-02-22,South,Sprite,AA,20.3,Saturday,1254,sales_2025-02-22.csv,0,-0.4934579621626508
2025-02-22,South,Pepsi,AA,20.3,Saturday,1020,sales_2025-02-22.csv,0,-0.5022185503237498
2025-02-22,South,Golden Milk,AB,20.3,Saturday,1027,sales_2025-02-22.csv,0,-0.5048619175577327
2025-02-22,South,Almond Drink,AB,20.3,Saturday,956,sales_2025-02-22.csv,0,-0.5043896212305802
2025-02-22,South,Oat Latte,AB,20.3,Saturday,1039,sales_2025-02-22.csv,0,-0.5053154081542013
2025-02-22,South,Strawberry Shake,AC,20.3,Saturday,1262,sales_2025-02-22.csv,0,-0.5048042779833272
2025-02-22,South,Chocolate Shake,AC,20.3,Saturday,1207,sales_2025-02-22.csv,0,-0.5033390510326905
2025-02-22,South,Vanilla Shake,AC,20.3,Saturday,1272,sales_2025-02-22.csv,0,-0.5048042779833272
2025-02-22,South,Orange Juice,AD,20.3,Saturday,1128,sales_2025-02-22.csv,0,-0.499113320001169
2025-02-22,South,Apple Juice,AD,20.3,Saturday,1129,sales_2025-02-22.csv,0,-0.499113320001169
2025-02-22,South,Mango Juice,AD,20.3,Saturday,1113,sales_2025-02-22.csv,0,-0.49989975787991275
2025-02-22,South,Pepsi Max,AE,20.3,Saturday,1250,sales_2025-02-22.csv,0,-0.4901374386370346
2025-02-22,South,Cola Zero,AE,20.3,Saturday,1214,sales_2025-02-22.csv,0,-0.49006866794964193
2025-02-22,South,Sprite Zero,AE,20.3,Saturday,1314,sales_2025-02-22.csv,0,-0.49440436984085173
2025-02-22,South,Kombucha,AF,20.3,Saturday,1071,sales_2025-02-22.csv,0,-0.5058854600829671
2025-02-22,South,Coconut Water,AF,20.3,Saturday,1021,sales_2025-02-22.csv,0,-0.5083665356844013
2025-02-22,South,Isotonic Drink,AF,20.3,Saturday,831,sales_2025-02-22.csv,0,-0.5154506267630606
2025-02-22,East,Coca-Cola,AA,12.5,Saturday,1099,sales_2025-02-22.csv,0,-0.5023998265936745
2025-02-22,East,Fanta,AA,12.5,Saturday,1828,sales_2025-02-22.csv,0,-0.5195519356716708
2025-02-22,East,Sprite,AA,12.5,Saturday,1046,sales_2025-02-22.csv,0,-0.5043314899179209
2025-02-22,East,Pepsi,AA,12.5,Saturday,986,sales_2025-02-22.csv,0,-0.5083444792757914
2025-02-22,East,Golden Milk,AB,12.5,Saturday,1121,sales_2025-02-22.csv,0,-0.51243835779035
2025-02-22,East,Almond Drink,AB,12.5,Saturday,2764,sales_2025-02-22.csv,1,-0.5518057634411805
2025-02-22,East,Oat Latte,AB,12.5,Saturday,1000,sales_2025-02-22.csv,0,-0.5120194907746051
2025-02-22,East,Strawberry Shake,AC,12.5,Saturday,1268,sales_2025-02-22.csv,0,-0.5173553083400007
